content_id,content_type_id,content_type_name,title,addr1,addr2,first_image,first_image2,map_x,map_y,area_code,sigungu_code,cat1,cat2,cat3,created_time,modified_time,tel,zipcode,overview,raw_data
130152,14,문화시설,서대문형무소역사관,서울특별시 서대문구 통일로 251,,http://tong.visitkorea.or.kr/cms/resource/29/3520329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3520329_image3_1.jpg,126.9555506693,37.5743584811,1,14,A02,A0206,A02060300,20071106104433,20250812165358,,03732,,"{""addr1"": ""서울특별시 서대문구 통일로 251"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060300"", ""contentid"": ""130152"", ""contenttypeid"": ""14"", ""createdtime"": ""20071106104433"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/29/3520329_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/29/3520329_image3_1.jpg"", ""cpyrhtDivCd"": ""Type1"", ""mapx"": ""126.9555506693"", ""mapy"": ""37.5743584811"", ""mlevel"": ""6"", ""modifiedtime"": ""20250812165358"", ""sigungucode"": ""14"", ""tel"": """", ""title"": ""서대문형무소역사관"", ""zipcode"": ""03732"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""410"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070300""}"
2833944,14,문화시설,다울랭 갤러리,서울특별시 용산구 한강대로15길 32 (한강로3가),,http://tong.visitkorea.or.kr/cms/resource/17/2833917_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2833917_image3_1.jpg,126.9628680184,37.5266141606,1,21,A02,A0206,A02060300,20220808154613,20250812143220,,04379,,"{""addr1"": ""서울특별시 용산구 한강대로15길 32 (한강로3가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060300"", ""contentid"": ""2833944"", ""contenttypeid"": ""14"", ""createdtime"": ""20220808154613"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/17/2833917_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/17/2833917_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9628680184"", ""mapy"": ""37.5266141606"", ""mlevel"": ""6"", ""modifiedtime"": ""20250812143220"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""다울랭 갤러리"", ""zipcode"": ""04379"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070300""}"
2739475,14,문화시설,예술가의집,서울특별시 종로구 동숭길 3 (동숭동),,http://tong.visitkorea.or.kr/cms/resource/23/3428523_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3428523_image3_1.jpg,127.0025212349,37.5797531420,1,23,A02,A0206,A02060600,20210903001949,20250812140239,,03087,,"{""addr1"": ""서울특별시 종로구 동숭길 3 (동숭동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060600"", ""contentid"": ""2739475"", ""contenttypeid"": ""14"", ""createdtime"": ""20210903001949"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/23/3428523_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/23/3428523_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0025212349"", ""mapy"": ""37.5797531420"", ""mlevel"": ""6"", ""modifiedtime"": ""20250812140239"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""예술가의집"", ""zipcode"": ""03087"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE06"", ""lclsSystm3"": ""VE060100""}"
1106194,14,문화시설,상상톡톡 미술관,서울특별시 강북구 월계로 173 (번동),,http://tong.visitkorea.or.kr/cms/resource/70/3366370_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3366370_image3_1.jpg,127.0445440464,37.6197242510,1,3,A02,A0206,A02060500,20101012013955,20250812093248,,01228,,"{""addr1"": ""서울특별시 강북구 월계로 173 (번동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060500"", ""contentid"": ""1106194"", ""contenttypeid"": ""14"", ""createdtime"": ""20101012013955"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/70/3366370_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/70/3366370_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0445440464"", ""mapy"": ""37.6197242510"", ""mlevel"": ""6"", ""modifiedtime"": ""20250812093248"", ""sigungucode"": ""3"", ""tel"": """", ""title"": ""상상톡톡 미술관"", ""zipcode"": ""01228"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""305"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070600""}"
3085292,14,문화시설,빛의 시어터,서울특별시 광진구 워커힐로 177 (광장동),,http://tong.visitkorea.or.kr/cms/resource/76/3085276_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/3085276_image3_1.JPG,127.1069125182,37.5518832586,1,6,A02,A0206,A02060300,20240110174738,20250811140159,,04963,,"{""addr1"": ""서울특별시 광진구 워커힐로 177 (광장동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060300"", ""contentid"": ""3085292"", ""contenttypeid"": ""14"", ""createdtime"": ""20240110174738"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/76/3085276_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/76/3085276_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1069125182"", ""mapy"": ""37.5518832586"", ""mlevel"": ""6"", ""modifiedtime"": ""20250811140159"", ""sigungucode"": ""6"", ""tel"": """", ""title"": ""빛의 시어터"", ""zipcode"": ""04963"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""215"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070300""}"
3085174,14,문화시설,올림픽공원 올림픽홀,서울특별시 송파구 올림픽로 424 (방이동),,http://tong.visitkorea.or.kr/cms/resource/63/3085163_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/3085163_image3_1.JPG,127.1150682209,37.5206092598,1,18,A02,A0206,A02060600,20230920154445,20250811135512,,05540,,"{""addr1"": ""서울특별시 송파구 올림픽로 424 (방이동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060600"", ""contentid"": ""3085174"", ""contenttypeid"": ""14"", ""createdtime"": ""20230920154445"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/63/3085163_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/63/3085163_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1150682209"", ""mapy"": ""37.5206092598"", ""mlevel"": ""6"", ""modifiedtime"": ""20250811135512"", ""sigungucode"": ""18"", ""tel"": """", ""title"": ""올림픽공원 올림픽홀"", ""zipcode"": ""05540"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""710"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE06"", ""lclsSystm3"": ""VE060100""}"
3083523,14,문화시설,대한민국예술인센터,서울특별시 양천구 목동서로 225 (목동),,http://tong.visitkorea.or.kr/cms/resource/02/3083502_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3083502_image3_1.jpg,126.8707597310,37.5271291208,1,19,A02,A0206,A02060600,20230920155620,20250811134926,,07995,,"{""addr1"": ""서울특별시 양천구 목동서로 225 (목동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060600"", ""contentid"": ""3083523"", ""contenttypeid"": ""14"", ""createdtime"": ""20230920155620"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/02/3083502_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/02/3083502_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8707597310"", ""mapy"": ""37.5271291208"", ""mlevel"": ""6"", ""modifiedtime"": ""20250811134926"", ""sigungucode"": ""19"", ""tel"": """", ""title"": ""대한민국예술인센터"", ""zipcode"": ""07995"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""470"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE06"", ""lclsSystm3"": ""VE060100""}"
3013431,14,문화시설,송파구립 예송미술관,서울특별시 송파구 백제고분로 242 (삼전동),,http://tong.visitkorea.or.kr/cms/resource/24/3013424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3013424_image3_1.jpg,127.0931984965,37.5026998343,1,18,A02,A0206,A02060500,20230918140115,20250811094617,,05584,,"{""addr1"": ""서울특별시 송파구 백제고분로 242 (삼전동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060500"", ""contentid"": ""3013431"", ""contenttypeid"": ""14"", ""createdtime"": ""20230918140115"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/24/3013424_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/24/3013424_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0931984965"", ""mapy"": ""37.5026998343"", ""mlevel"": ""6"", ""modifiedtime"": ""20250811094617"", ""sigungucode"": ""18"", ""tel"": """", ""title"": ""송파구립 예송미술관"", ""zipcode"": ""05584"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""710"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070600""}"
3428325,14,문화시설,현대카드 뮤직 라이브러리,서울특별시 용산구 이태원로 246 (한남동),,http://tong.visitkorea.or.kr/cms/resource/57/3432157_image2_1.JPEG,http://tong.visitkorea.or.kr/cms/resource/57/3432157_image3_1.JPEG,127.0007170640,37.5366886688,1,21,A02,A0206,A02060900,20241128150601,20250808162353,,04400,,"{""addr1"": ""서울특별시 용산구 이태원로 246 (한남동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060900"", ""contentid"": ""3428325"", ""contenttypeid"": ""14"", ""createdtime"": ""20241128150601"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/57/3432157_image2_1.JPEG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/57/3432157_image3_1.JPEG"", ""cpyrhtDivCd"": ""Type1"", ""mapx"": ""127.0007170640"", ""mapy"": ""37.5366886688"", ""mlevel"": ""6"", ""modifiedtime"": ""20250808162353"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""현대카드 뮤직 라이브러리"", ""zipcode"": ""04400"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE09"", ""lclsSystm3"": ""VE090300""}"
2714284,14,문화시설,용산도시기억전시관,서울특별시 용산구 서빙고로 17 (한강로3가),"용산센트럴파크 해링턴스퀘어 공공시설동 1, 2층",http://tong.visitkorea.or.kr/cms/resource/81/3437081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3437081_image3_1.jpg,126.9667565805,37.5256560080,1,21,A02,A0206,A02060300,20210423002148,20250808153652,,04387,,"{""addr1"": ""서울특별시 용산구 서빙고로 17 (한강로3가)"", ""addr2"": ""용산센트럴파크 해링턴스퀘어 공공시설동 1, 2층"", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060300"", ""contentid"": ""2714284"", ""contenttypeid"": ""14"", ""createdtime"": ""20210423002148"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/81/3437081_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/81/3437081_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9667565805"", ""mapy"": ""37.5256560080"", ""mlevel"": ""6"", ""modifiedtime"": ""20250808153652"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""용산도시기억전시관"", ""zipcode"": ""04387"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070300""}"
3085032,14,문화시설,고려대학교 서울캠퍼스화정체육관,서울특별시 성북구 개운사2길 48 (안암동5가),,http://tong.visitkorea.or.kr/cms/resource/39/3084439_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3084439_image3_1.JPG,127.0274353378,37.5900912767,1,17,A02,A0206,A02060600,20231205142109,20250807171459,,02842,,"{""addr1"": ""서울특별시 성북구 개운사2길 48 (안암동5가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060600"", ""contentid"": ""3085032"", ""contenttypeid"": ""14"", ""createdtime"": ""20231205142109"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/39/3084439_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/39/3084439_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0274353378"", ""mapy"": ""37.5900912767"", ""mlevel"": ""6"", ""modifiedtime"": ""20250807171459"", ""sigungucode"": ""17"", ""tel"": """", ""title"": ""고려대학교 서울캠퍼스화정체육관"", ""zipcode"": ""02842"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""290"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE06"", ""lclsSystm3"": ""VE060100""}"
3084400,14,문화시설,뚝섬미술관,서울특별시 성동구 아차산로 33 (성수동1가),지하 1층,http://tong.visitkorea.or.kr/cms/resource/15/3084115_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/3084115_image3_1.JPG,127.0483485375,37.5472605187,1,16,A02,A0206,A02060500,20231205141134,20250807170910,,04789,,"{""addr1"": ""서울특별시 성동구 아차산로 33 (성수동1가)"", ""addr2"": ""지하 1층"", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060500"", ""contentid"": ""3084400"", ""contenttypeid"": ""14"", ""createdtime"": ""20231205141134"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/15/3084115_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/15/3084115_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0483485375"", ""mapy"": ""37.5472605187"", ""mlevel"": ""6"", ""modifiedtime"": ""20250807170910"", ""sigungucode"": ""16"", ""tel"": """", ""title"": ""뚝섬미술관"", ""zipcode"": ""04789"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""200"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070600""}"
130772,14,문화시설,서울특별시교육청 강동도서관,서울특별시 강동구 양재대로116길 57 (길동),,http://tong.visitkorea.or.kr/cms/resource/73/3518573_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3518573_image3_1.jpg,127.1436067925,37.5381244077,1,2,A02,A0206,A02060900,20060322090000,20250807165319,,05344,,"{""addr1"": ""서울특별시 강동구 양재대로116길 57 (길동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060900"", ""contentid"": ""130772"", ""contenttypeid"": ""14"", ""createdtime"": ""20060322090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/73/3518573_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/73/3518573_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1436067925"", ""mapy"": ""37.5381244077"", ""mlevel"": ""6"", ""modifiedtime"": ""20250807165319"", ""sigungucode"": ""2"", ""tel"": """", ""title"": ""서울특별시교육청 강동도서관"", ""zipcode"": ""05344"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""740"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE09"", ""lclsSystm3"": ""VE090300""}"
3072272,14,문화시설,한성아트홀,서울특별시 종로구 창경궁로 254 (명륜2가),,http://tong.visitkorea.or.kr/cms/resource/78/3025278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3025278_image3_1.jpg,126.9999657976,37.5838054019,1,23,A02,A0206,A02060600,20230921100927,20250806132759,,03077,,"{""addr1"": ""서울특별시 종로구 창경궁로 254 (명륜2가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060600"", ""contentid"": ""3072272"", ""contenttypeid"": ""14"", ""createdtime"": ""20230921100927"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/78/3025278_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/78/3025278_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9999657976"", ""mapy"": ""37.5838054019"", ""mlevel"": ""6"", ""modifiedtime"": ""20250806132759"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""한성아트홀"", ""zipcode"": ""03077"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE06"", ""lclsSystm3"": ""VE060100""}"
130778,14,문화시설,서울특별시교육청 어린이도서관,서울특별시 종로구 사직로 89 (사직동),,http://tong.visitkorea.or.kr/cms/resource/44/3414044_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3414044_image3_1.jpg,126.9687216489,37.5758446558,1,23,A02,A0206,A02060900,20060406090000,20250805162546,,03027,,"{""addr1"": ""서울특별시 종로구 사직로 89 (사직동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060900"", ""contentid"": ""130778"", ""contenttypeid"": ""14"", ""createdtime"": ""20060406090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/44/3414044_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/44/3414044_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9687216489"", ""mapy"": ""37.5758446558"", ""mlevel"": ""6"", ""modifiedtime"": ""20250805162546"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""서울특별시교육청 어린이도서관"", ""zipcode"": ""03027"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE09"", ""lclsSystm3"": ""VE090300""}"
130403,14,문화시설,아르코미술관,서울특별시 종로구 동숭길 3 아르코 미술관,,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image3_1.jpg,127.0025212349,37.5797531420,1,23,A02,A0206,A02060500,20071106105543,20250805161725,,03087,,"{""addr1"": ""서울특별시 종로구 동숭길 3 아르코 미술관"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060500"", ""contentid"": ""130403"", ""contenttypeid"": ""14"", ""createdtime"": ""20071106105543"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/28/2993428_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/28/2993428_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0025212349"", ""mapy"": ""37.5797531420"", ""mlevel"": ""6"", ""modifiedtime"": ""20250805161725"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""아르코미술관"", ""zipcode"": ""03087"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070600""}"
130212,14,문화시설,관악문화원,서울특별시 관악구 신림로3길 35 (신림동),,http://tong.visitkorea.or.kr/cms/resource/07/3476907_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/3476907_image3_1.JPG,126.9448852069,37.4676512424,1,5,A02,A0206,A02060700,20071106104705,20250805161017,,08825,,"{""addr1"": ""서울특별시 관악구 신림로3길 35 (신림동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060700"", ""contentid"": ""130212"", ""contenttypeid"": ""14"", ""createdtime"": ""20071106104705"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/07/3476907_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/07/3476907_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9448852069"", ""mapy"": ""37.4676512424"", ""mlevel"": ""6"", ""modifiedtime"": ""20250805161017"", ""sigungucode"": ""5"", ""tel"": """", ""title"": ""관악문화원"", ""zipcode"": ""08825"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""620"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE09"", ""lclsSystm3"": ""VE090100""}"
3075429,14,문화시설,용산역사박물관,서울특별시 용산구 한강대로14길 35-29 (한강로3가),,http://tong.visitkorea.or.kr/cms/resource/27/3075427_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/3075427_image3_1.JPG,126.9657844450,37.5257198725,1,21,A02,A0206,A02060100,20231207145357,20250804170600,,04388,,"{""addr1"": ""서울특별시 용산구 한강대로14길 35-29 (한강로3가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060100"", ""contentid"": ""3075429"", ""contenttypeid"": ""14"", ""createdtime"": ""20231207145357"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/27/3075427_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/27/3075427_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9657844450"", ""mapy"": ""37.5257198725"", ""mlevel"": ""6"", ""modifiedtime"": ""20250804170600"", ""sigungucode"": ""21"", ""tel"": """", ""title"": ""용산역사박물관"", ""zipcode"": ""04388"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""170"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070100""}"
3082176,14,문화시설,모두예술극장,서울특별시 서대문구 충정로 7 (충정로3가),,http://tong.visitkorea.or.kr/cms/resource/17/3505717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3505717_image3_1.jpg,126.9623226761,37.5601463655,1,14,A02,A0206,A02060600,20231204144230,20250731175815,,03737,,"{""addr1"": ""서울특별시 서대문구 충정로 7 (충정로3가)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060600"", ""contentid"": ""3082176"", ""contenttypeid"": ""14"", ""createdtime"": ""20231204144230"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/17/3505717_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/17/3505717_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9623226761"", ""mapy"": ""37.5601463655"", ""mlevel"": ""6"", ""modifiedtime"": ""20250731175815"", ""sigungucode"": ""14"", ""tel"": """", ""title"": ""모두예술극장"", ""zipcode"": ""03737"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""410"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE06"", ""lclsSystm3"": ""VE060100""}"
2773265,14,문화시설,K현대미술관,서울특별시 강남구 선릉로 807 (신사동),,http://tong.visitkorea.or.kr/cms/resource/79/2778979_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2778979_image2_1.jpg,127.0391861299,37.5244324498,1,1,A02,A0206,A02060500,20211111183611,20250731162712,,06019,,"{""addr1"": ""서울특별시 강남구 선릉로 807 (신사동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060500"", ""contentid"": ""2773265"", ""contenttypeid"": ""14"", ""createdtime"": ""20211111183611"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/79/2778979_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/79/2778979_image2_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0391861299"", ""mapy"": ""37.5244324498"", ""mlevel"": ""6"", ""modifiedtime"": ""20250731162712"", ""sigungucode"": ""1"", ""tel"": """", ""title"": ""K현대미술관"", ""zipcode"": ""06019"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""680"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070600""}"
3308095,14,문화시설,OPCI,서울특별시 영등포구 영중로 15 (영등포동4가),타임스퀘어 지하 1층,http://tong.visitkorea.or.kr/cms/resource/90/3423690_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3423690_image3_1.jpg,126.9053818370,37.5178335971,1,20,A02,A0206,A02060300,20240612105826,20250731161844,,07305,,"{""addr1"": ""서울특별시 영등포구 영중로 15 (영등포동4가)"", ""addr2"": ""타임스퀘어 지하 1층"", ""areacode"": ""1"", ""cat1"": ""A02"", ""cat2"": ""A0206"", ""cat3"": ""A02060300"", ""contentid"": ""3308095"", ""contenttypeid"": ""14"", ""createdtime"": ""20240612105826"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/90/3423690_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/90/3423690_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9053818370"", ""mapy"": ""37.5178335971"", ""mlevel"": ""6"", ""modifiedtime"": ""20250731161844"", ""sigungucode"": ""20"", ""tel"": """", ""title"": ""OPCI"", ""zipcode"": ""07305"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""560"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE07"", ""lclsSystm3"": ""VE070300""}"
